Catalogue Identifier,City,Year,Duration,Type,Institution,Catalogue Price,Monday Open,Monday Time,Monday Lowest Price,Monday Highest Price,Tuesday Open,Tuesday Time,Tuesday Lowest Price,Tuesday Highest Price,Wednesday Open,Wednesday Time,Wednesday Lowest Price,Wednesday Highest Price,Thursday Open,Thursday Time,Thursday Lowest Price,Thursday Highest Price,Friday Open,Friday Time,Friday Lowest Price,Friday Highest Price,Saturday Open,Saturday Time,Saturday Lowest Price,Saturday Highest Price,Sunday Open,Sunday Time,Sunday Lowest Price,Sunday Highest Price,Membership Available,Membership Price,Membership Benefits,Lottery,Lottery price,Competition,Minimum Age,Total Entries,misc,Reasoner,delpher link
2015036130,zutphen,1867,01/04-30/04,national,kunstvereeniging pictura,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,12:00-16:00,0.25,0.25,TRUE,1.5,unknown,FALSE,unknown,FALSE,10,169,parapluien en rottingen moeten bij ingang worden afgegeven; verbod schilderijen aan te raken; verkoop alleen via bestuursleden; toegangskaarten verplicht,"city from 'groote sociëteit te zutphen' and institution name. year from 'maandapril 1867'. duration assumed full month. catalogue price from '25 cent' mention. opening days/times parsed from 'alle dagen 10-4, zondag 12-4'. membership from 'abonnement-kaarten 1.50'. minimum age from explicit under-10 exclusion. total entries from last artwork number 469. misc rules translated from original dutch prohibitions.",nan
2015017640,groningen,1868,11/05-23/06,national,pictura,0.25,TRUE,12:00-18:00,0.25,0.25,TRUE,10:00-18:00,0.25,0.25,TRUE,12:00-18:00,0.25,0.25,TRUE,12:00-18:00,0.25,0.25,TRUE,10:00-18:00,0.25,0.25,TRUE,12:00-18:00,0.25,0.25,TRUE,15:00-17:00,0.25,0.25,TRUE,unknown,gratis toegang; doorloopend entree-biljet,TRUE,5,FALSE,10,183,"parapluien, rottingen enz. moeten bij ingang afgegeven worden; verboden kunstwerken aan te raken; verkoop alleen geldig via lid der commissie","city/year from title; catalogue price as '25 cent'; days/hours parsed from market days (tue/fri 10-18), non-market days (12-18), sundays (15-17); uniform entry price 0.25; membership inferred from 'lid/donatrice' & abonnement; lottery price from 'vijf gulden per aandeel'; minimum age 10 from 'beneden de tien jaren'; total entries counted to 182; misc rules translated verbatim.",https://www.delpher.nl/nl/kranten/view?query=pictura+tentoonstelling+1868&coll=ddd&cql%5b%5d=%28date+_gte_+%2201-01-1868%22%29&cql%5b%5d=%28date+_lte_+%2231-12-1868%22%29&redirect=true&identifier=ddd:010140894:mpeg21:a0026&resultsidentifier=ddd:010140894:mpeg21:a0026&rowid=1
2015018850,amsterdam,1870,12/04-02/05,national,arti et amicitiae,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,FALSE,unknown,263,verkoop via commissie; 5% commissie voor weduwen-/wezenfonds; * = niet te koop; kunstwerken mogelijk eigendom van specifieke personen/genootschappen,jaar afgeleid van 1881 in catalogusnummerformat; institution uit frontpage vermelding; total entries telt tot nr. 262 inclusief bijvoegsel; geen openingsdata/tijden/prijzen gevonden in tekst; geen abonnementen/loterij/competitie expliciet genoemd,"https://www.delpher.nl/nl/kranten/view?query=amsterdam+arti+tentoonstelling+%22levende+meesters%22+1870&coll=ddd&sortfield=date&identifier=mmkb23:001388088:mpeg21:a00027&resultsidentifier=mmkb23:001388088:mpeg21:a00027&rowid=3, https://www.delpher.nl/nl/kranten/view?query=amsterdam+arti+tentoonstelling+%22levende+meesters%22+1870&coll=ddd&sortfield=date&identifier=ddd:010263025:mpeg21:a0006&resultsidentifier=ddd:010263025:mpeg21:a0006&rowid=5"
2015021650,amsterdam,1871,10/04-unknown,national,arti et amicitiae,unknown,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,5,jaarlijkse premieplaat en lot in verloting,TRUE,5,TRUE,unknown,314,kunstwerken met * niet te koop; 5% commissie voor weduwen- en weezenfonds bij verkoop; b.51 verwijst naar mededinging voor koninklijke medailles,year inferred from '18 7' as 1877. total entries counted from catalog list (1-270). membership details from 'vereeniging tot bevordering van beeldende kunsten' section. competition inferred from 'mededinging' and b.51 code. lottery mentioned with 5 tickets.,"https://www.delpher.nl/nl/kranten/view?query=amsterdam+arti+tentoonstelling+%22levende+meesters%22+1871&coll=ddd&sortfield=date&identifier=ddd:010099485:mpeg21:a0020&resultsidentifier=ddd:010099485:mpeg21:a0020&rowid=7, https://www.delpher.nl/nl/kranten/view?query=amsterdam+koninklijke+tentoonstelling+%22levende+meesters%22+1871&coll=ddd&sortfield=date&identifier=ddd:010099441:mpeg21:a0010&resultsidentifier=ddd:010099441:mpeg21:a0010&rowid=5"
2015035260,amsterdam,1872,07/10-unknown,national,arti et amicitiae,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,TRUE,unknown,297,kunstwerken met * zijn niet te koop; 5% commissie aan weduwen- en weezenfonds bij verkoop; b.m. = buiten mededinging naar koninklijke medailles,"year inferred from catalog format and historical context; competition deduced from ""b.m."" annotations; total entries counted through supplement; no explicit opening days/prices found in provided text",https://www.delpher.nl/nl/kranten/view?query=amsterdam+art+tentoonstelling+%22levende+meesters%22+1872&coll=ddd&page=1&maxperpage=50&identifier=ddd:000018041:mpeg21:p003&resultsidentifier=ddd:000018041:mpeg21:a0007&rowid=8
2015019270,amsterdam,1873,27/10-unknown,national,arti et amicitiae,unknown,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,unknown,heeren leden hebben met hunne dames vrijen toegang,FALSE,unknown,TRUE,unknown,303,5% commissie ten bate van het weduwen- en weezenfonds; kunstwerken zonder prijsopgave zijn niet te koop (aangeduid met *); verkoop uitsluitend via de kommissie,year extracted from '1 8 7 76/1 / e /'. institution explicitly stated. competition marked 'true' due to references to medailles (b.m. annotations). total entries counted from catalog numbers 1-303. no explicit opening days/times/prices found in provided text.,https://www.delpher.nl/nl/kranten/view?query=amsterdam+tentoonstelling+%22levende+meesters%22+1873&coll=ddd&page=1&maxperpage=50&sortfield=date&identifier=ddd:010060837:mpeg21:a0026&resultsidentifier=ddd:010060837:mpeg21:a0026&rowid=28
2015019300,amsterdam,1878,unknown,national,arti et amicitiae,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,FALSE,unknown,193,5% van de verkoopprijs ten bate van het weduwen- en weezenfonds. kunstwerken zonder prijsopgave zijn niet te koop en gemarkeerd met *. alleen verkoop door de commissie is geldig.,year inferred from catalog structure. institution explicitly stated. competition detected via 'prijsvraag' mentions. total entries counted from artwork list (1-193). sales rules extracted from preamble. no explicit opening days/prices found.,nan
2015035330,amsterdam,1878,28/10-unknown,national,arti et amicitiae,unknown,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,FALSE,unknown,unknown,FALSE,unknown,TRUE,unknown,322,werken aangeduid met bm moeten buiten mededinging blijven naar de koninklijke medailles; 5% commissie op alle verkopen ten bate van weduwen- en weezenfonds; kunstwerken zonder prijsaanduiding zijn niet te koop (*),"year not explicitly stated in catalog text. institution derived from ""maatschappij arti et amicitiae"". competition assumed true due to bm markings and medailles reference. total entries counted from artwork list ending at entry 322. opening days/times/prices not specified in provided text. membership benefits not mentioned. 5% commission rule and bm exclusion noted in misc.","https://www.delpher.nl/nl/kranten/view?query=amsterdam+arti+tentoonstelling+%22levende+meesters%22+1878&coll=ddd&maxperpage=50&sortfield=date&identifier=mmkb12:000006098:mpeg21:a00007&resultsidentifier=mmkb12:000006098:mpeg21:a00007&rowid=7, https://www.delpher.nl/nl/kranten/view?query=amsterdam+arti+tentoonstelling+%22levende+meesters%22+1878&coll=ddd&maxperpage=50&sortfield=date&identifier=ddd:010061624:mpeg21:a0011&resultsidentifier=ddd:010061624:mpeg21:a0011&rowid=9"
2015018600,rotterdam,1879,01/06-13/07,international,academie van beeldende kunsten en technische wetenschappen te rotterdam,0.25,TRUE,09:00-16:00,0.25,0.25,TRUE,09:00-16:00,0.25,0.25,TRUE,09:00-16:00,0.25,0.25,TRUE,09:00-16:00,0.25,0.25,TRUE,09:00-16:00,0.25,0.25,TRUE,09:00-16:00,0.25,0.25,TRUE,12:00-15:00,0.25,0.25,TRUE,unknown,"geopend voor de leden der academie en de inzenders met hun dames, op zaterdag 31 mel 1879, van 1 tot 4 uur, voor het publiek op zondag 1 juni ",TRUE,2,FALSE,unknown,594,de stukken met * zijn niet te koop; mogelijkheid van verloting voor schilderijen tegen hogere prijs ten voordele van de vervaardiger,extracted year from '1s7ö' as 1876. daily opening times standardized from '9-4 ure' and sunday 12-3 ure. fixed entry price 25 cents for all days. lottery mentioned but no price details. total entries counted as last numbered item (594). * marked works not for sale noted in misc.,"https://www.delpher.nl/nl/kranten/view?query=rotterdam+tentoonstelling+1879+beeldende+kunsten&coll=ddd&cql%5b%5d=%28date+_gte_+%2201-01-1879%22%29&cql%5b%5d=%28date+_lte_+%2231-12-1879%22%29&redirect=true&identifier=ddd:011006299:mpeg21:a0012&resultsidentifier=ddd:011006299:mpeg21:a0012&rowid=2, https://www.delpher.nl/nl/kranten/view?cql%5b%5d=%28date+_gte_+%2201-01-1879%22%29&cql%5b%5d=%28date+_lte_+%2231-12-1879%22%29&query=rotterdam+tentoonstelling+1879+beeldende+kunsten+verloting&coll=ddd&redirect=true&identifier=mmkb23:001404126:mpeg21:a00044&resultsidentifier=mmkb23:001404126:mpeg21:a00044&rowid=1"
2015038230,rotterdam,1880,16/05-unknown,national,academie van beeldende kunsten en technische wetenschappen,0.3,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.5,0.5,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.5,0.5,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,unknown,"opening voor de leden en inzenders 15 mei ten 1 ure, voor het publiek 16 mei",FALSE,unknown,FALSE,unknown,225,toegangsprijs 25 cent behalve woensdags en vrijdags 50 cent,"year derived from '18so.' (assumed 1850 typo). city from 'rotterdam' repeated in headers. institution from 'academie van beeldende kunsten en technische wetenschappen, coolvest'. opening days from 'dagelijks geopend... 10 tot 4 uur'. price differentiation from 'uitgenomen des woensdags en vrijdags... 50 cents'. total entries counted from artwork list ending at entry 225 (zimmerman). no membership/competition/lottery references found.",https://www.delpher.nl/nl/kranten/view?query=rotterdam+tentoonstelling+1880+beeldende+kunsten+&coll=ddd&cql%5b%5d=%28date+_gte_+%2201-01-1880%22%29&cql%5b%5d=%28date+_lte_+%2231-12-1880%22%29&redirect=true&identifier=mmkb19:003589012:mpeg21:a00044&resultsidentifier=mmkb19:003589012:mpeg21:a00044&rowid=2
2015036110,groningen,1883,21/04-31/05,national,pictura,0.25,TRUE,11:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,11:00-16:00,0.25,0.25,TRUE,11:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,11:00-16:00,0.25,0.25,TRUE,11:00-18:30,0.1,0.25,TRUE,1,vrijen toegang,TRUE,1,FALSE,10,364,"stukken met * niet te koop; prijzen info bij commissie; verkopen alleen via commissielid; parapluien etc. afgeven; schilderijen niet aanraken; alphabetische lijst verkrijgbaar voor 0,25; loterijaandelen 1 per stuk.","year extracted from '1763' on front page; city from 'te groningen'; institution from 'pictura'; catalogue price from lijst aan ingang voor 0,25; opening times parsed from daily 11-4 uur, extended hours on tues/fri (10 uur), sunday afternoon session 16:30-18:30; prices: 25 cents standard, 10 cents on sun/feestdagen afternoon; membership details from abonnementskaarten 1,00; lottery mentioned with 1 per aandeel; minimum age 10 from 'beneden tien jaar'; total entries counted to 352; misc rules extracted from catalog conditions.",https://www.delpher.nl/nl/kranten/view?query=pictura+tentoonstelling+levende+meesters+1883&coll=ddd&identifier=mmkb23:001420107:mpeg21:a00046&resultsidentifier=mmkb23:001420107:mpeg21:a00046&rowid=2
2015019360,amsterdam,1883,21/10-16/12,national,arti et amicitiae,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,5,aandeel in de verloting en eene staalgravure,TRUE,5,TRUE,unknown,286,b.m. = kunstenaar buiten mededinging voor koninklijke medailles; 5% commissie op alle verkopen ten bate van weduwen- en weezenfonds; verkoop via commissie verplicht,front page specifies '1883' and institution. membership details from vereinigung description. competition inferred from b.m. annotations. total entries counted sequentially. sales rules extracted from management clauses.,"https://www.delpher.nl/nl/kranten/view?query=amsterdam+tentoonstelling+1883+levende+meesters+arti&coll=ddd&cql%5b%5d=%28date+_gte_+%2201-01-1883%22%29&cql%5b%5d=%28date+_lte_+%2231-12-1883%22%29&redirect=true&identifier=ddd:010065153:mpeg21:a0061&resultsidentifier=ddd:010065153:mpeg21:a0061&rowid=1, https://www.delpher.nl/nl/kranten/view?query=amsterdam+tentoonstelling+1883+levende+meesters+arti&coll=ddd&cql%5b%5d=%28date+_gte_+%2201-01-1883%22%29&cql%5b%5d=%28date+_lte_+%2231-12-1883%22%29&redirect=true&identifier=ddd:010065123:mpeg21:a0012&resultsidentifier=ddd:010065123:mpeg21:a0012&rowid=5, https://www.delpher.nl/nl/kranten/view?query=amsterdam+tentoonstelling+1883+levende+meesters+arti&coll=ddd&cql%5b%5d=%28date+_gte_+%2201-01-1883%22%29&cql%5b%5d=%28date+_lte_+%2231-12-1883%22%29&redirect=true&page=1&identifier=ddd:010065166:mpeg21:p006&resultsidentifier=ddd:010065166:mpeg21:a0038&rowid=3"
2015021800,amsterdam,1886,14/02-unknown,national,arti et amicitiae,unknown,TRUE,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,FALSE,unknown,395,kunstwerken kunnen gekocht worden tegen vermelde prijzen; aflevering op later te bepalen tijd. lid van comité aanwezig 12-14 uur.,city derived from 'arti et amicitiae' institution location. year unknown as no date beyond 14 feb shown. duration assumed single day. daily opening 12-2pm extracted from 'dagelijks van 12 tot 2 uur'. no entry fees mentioned - only artwork purchase prices listed. total entries counted up to n°395. membership/lottery fields negative as no references found. misc includes purchasing rules from catalog text.,nan
2015038160,groningen,1889,09/05-17/06,national,pictura,0.25,TRUE,11:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,11:00-16:00,0.25,0.25,TRUE,11:00-16:00,0.25,0.25,TRUE,10:00-16:00,0.25,0.25,TRUE,11:00-16:00,0.25,0.25,TRUE,11:00-19:00,0.1,0.25,TRUE,1.5,vrijen toegang,TRUE,1,FALSE,10,283,"larapluien, rottingen, enz. zullen aan den ingang moeten worden afgegeven; het is aan een ieder verboden de schilderijen aan te raken; geene verkoopen zullen geldig zijn dan die door tusschenkomst van een lid der commissie zijn gesloten","extracted city from 'groningen', year from '1880', institution from 'pictura'. catalogue price calculated from 'prijs 25'. opening times parsed from daily 11-4 with tues/fri morning openings. sunday has extended hours with lower evening price. membership details extracted from abonnementskaarten and benefits. lottery identified with price. minimum age derived from 'beneden de tien jaar'. total entries counted including nadere opgaven corrections. misc includes umbrella rules and sales restrictions.",https://www.delpher.nl/nl/kranten/view?query=pictura+tentoonstelling+levende+meesters+1889&coll=ddd&identifier=ddd:010145223:mpeg21:a0017&resultsidentifier=ddd:010145223:mpeg21:a0017&rowid=9
2015037850,amsterdam,1893,unknown,national,de brakke grond,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,FALSE,unknown,52,"inlichtingen verstrekt door c.f. roos & co. en h. koekkoek jr., aanwezig ter plaatse of bij kunstzaal nes 49.",city extracted from 'amsterdam' at end. institution from venue name. total entries counted as last artwork #52. no explicit year/duration/opening days found. membership/lottery/competition not mentioned. misc contains info source details.,nan
201501947,amsterdam,1912,13/04/-15/07,international,stedelijk museum,0.25-0.50,TRUE,10:00-17:00,0.25,0.5,TRUE,10:00-17:00,0.25,0.5,TRUE,10:00-17:00,0.25,1.25,TRUE,10:00-17:00,0.25,1,TRUE,10:00-17:00,0.25,0.5,TRUE,10:00-17:00,0.25,1.25,TRUE,10:00-17:00,0.25,1.25,FALSE,unknown,unknown,TRUE,unknown,TRUE,unknown,1539,unknown,nan,"https://www.delpher.nl/nl/kranten/view?query=+dagelijks+stedelijke+tentoonstelling+1912%29&coll=ddd&identifier=mmhco01:000078916:mpeg21:a0049&resultsidentifier=mmhco01:000078916:mpeg21:a0049&rowid=1, https://www.delpher.nl/nl/kranten/view?query=sluiting+stedelijke+tentoonstelling+1912%29&coll=ddd&identifier=mmkb23:001496016:mpeg21:a00151&resultsidentifier=mmkb23:001496016:mpeg21:a00151&rowid=1"
2015020150,amsterdam,1808,unknown,national,unknown,0.27.5,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,TRUE,unknown,111,alleen toegelaten werken van levende nederlandse meesters; prijsuitdeling door de koning,assumed city as amsterdam (common artist location); exhibition date 15 sept 1808 (thursday); competition inferred from 'mededingers'; entries counted up to no. 108; no membership/lottery details found.,nan
